 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
17602,1569,206,1425.612,1325.729,0,3.000,7.082,64.469,652.247,7012.396,10.542
17603,1569,207,1418.642,1427.099,0,4.239,7.347,65.283,650.199,6933.288,33.024
17604,1569,208,1527.967,1422.983,0,3.642,6.690,55.397,510.102,4993.082,21.753
17605,1570,202,1521.936,1050.911,0,4.397,7.213,62.197,597.869,6171.092,19.928
17606,1570,203,1524.813,1187.070,0,4.217,8.207,74.303,716.157,7226.161,0.308
17607,1570,204,1503.119,1314.587,0,2.835,6.881,58.457,568.831,5998.076,35.864
17608,1570,205,1641.629,1390.769,0,3.045,6.705,56.250,534.120,5457.161,28.187
17609,1570,206,1689.053,1263.952,0,2.935,7.672,75.783,817.190,9181.147,0.314
17610,1570,207,1592.133,1420.258,0,5.270,6.458,50.800,449.491,4304.683,1.039
17611,1570,208,1564.980,1441.613,0,4.299,7.199,64.703,639.747,6658.475,13.818
17612,1570,209,1705.915,1577.907,0,3.717,6.745,56.732,546.321,5707.020,53.054
17613,1570,210,1608.174,1662.851,0,3.815,7.085,58.912,542.997,5366.092,31.959
17614,1570,212,1580.384,1707.660,0,3.881,6.730,51.341,428.177,3830.094,12.458
17615,1570,213,1611.215,1663.654,0,4.294,7.814,69.311,664.610,6732.652,9.938
17616,1570,214,1603.289,1689.063,0,4.080,7.814,66.749,614.137,6000.243,28.742
17617,1571,202,1275.250,1127.007,0,4.371,6.727,55.773,528.777,5454.655,10.891
17618,1571,203,1388.861,1310.254,0,5.924,5.704,41.930,360.287,3437.554,6.969E-5
17619,1571,204,1385.811,1303.667,0,5.500,5.338,40.396,371.742,3802.346,15.976
17620,1571,205,1506.164,1410.693,0,3.726,7.682,69.350,693.968,7396.339,59.397
17621,1571,206,1512.943,1594.001,0,4.283,7.781,73.541,765.503,8375.844,3.000
17622,1571,207,1478.115,1522.699,0,4.524,7.426,62.710,577.684,5666.586,28.764
17623,1571,208,1559.809,1477.499,0,4.760,6.606,55.365,522.166,5270.425,15.058
17624,1571,209,1496.412,1724.840,0,19.834,3.743,17.097,88.291,499.293,0.000
17625,1571,210,1491.250,1707.475,0,17.644,3.768,18.376,107.602,734.402,0.000
17626,1571,211,1489.217,1696.346,0,18.250,3.608,16.606,89.511,542.064,0.000
17627,1571,212,1487.329,1693.772,0,26.133,3.236,12.756,56.726,274.752,0.000
17628,1571,213,1488.951,1685.802,0,20.469,3.635,16.831,93.210,607.684,0.000
17629,1571,214,1479.207,1667.351,0,26.362,3.293,13.456,63.346,333.842,0.000
17630,1571,215,1478.621,1647.752,0,27.530,3.366,13.951,66.174,347.853,0.000
17631,1571,216,1476.019,1622.927,0,28.840,3.451,14.606,70.167,369.057,0.000
17632,1572,202,572.212,1727.099,0,2.792,6.637,54.638,504.328,4964.522,3.078
17633,1572,203,415.003,1741.498,0,4.434,6.786,57.170,539.812,5464.699,14.336
17634,1572,204,406.595,1717.289,0,4.723,5.539,45.394,447.117,4795.930,0.991
17635,1573,203,666.904,69.960,0,9.642,7.969,74.527,755.755,8040.664,2.060E-30
17636,1573,204,671.316,56.625,0,14.384,5.913,43.081,353.962,3151.676,0.000
17637,1573,205,420.975,212.534,0,4.679,5.694,44.943,420.810,4322.805,6.563E-5
17638,1574,203,569.721,1511.749,0,3.196,7.348,65.165,637.586,6611.816,9.481
17639,1574,204,625.938,1436.744,0,3.151,8.279,78.637,799.724,8482.529,11.913
17640,1575,203,344.966,1701.564,0,4.356,5.425,42.054,387.206,3901.980,3.615E-4
17641,1575,204,336.067,1685.780,0,3.302,6.759,57.197,546.778,5644.938,17.828
17642,1575,205,349.283,1658.913,0,3.773,6.466,56.618,560.472,5883.151,16.363
17643,1575,206,404.698,1532.357,0,2.854,7.878,71.562,713.228,7540.646,7.890
17644,1575,207,538.202,1458.015,0,3.206,7.100,60.919,584.088,5981.389,38.776
17645,1575,208,406.323,1681.049,0,4.458,5.493,44.999,444.046,4782.193,0.008
17646,1575,209,401.819,1670.007,0,3.849,4.949,35.611,308.733,2955.410,4.180E-13
17647,1575,210,502.804,1495.814,0,4.007,7.528,67.444,662.502,6894.518,45.880
17648,1575,211,564.710,1450.660,0,4.167,6.285,53.509,524.539,5531.638,6.256
17649,1575,212,753.832,1537.428,0,3.291,7.481,66.458,643.259,6557.215,65.200
17650,1575,213,603.599,1572.207,0,3.660,7.065,63.129,622.683,6499.403,36.549
17651,1575,214,584.330,1542.666,0,4.692,6.414,53.079,498.383,5024.532,6.278
17652,1576,204,1240.496,129.959,0,2.863,7.406,69.593,713.935,7643.629,20.354
17653,1576,205,1200.545,224.004,0,3.834,7.744,72.228,734.127,7820.557,47.561
17654,1576,206,1245.053,207.837,0,3.900,6.712,56.076,533.448,5505.414,7.385
17655,1576,207,1204.011,204.788,0,4.044,7.071,61.438,596.828,6187.774,29.796
17656,1576,208,1240.815,180.983,0,3.811,6.049,47.742,435.712,4346.533,9.276
17657,1577,204,976.801,160.669,0,2.690,6.463,56.533,553.954,5767.394,22.003
17658,1577,205,860.682,230.864,0,3.161,6.971,60.531,584.956,5995.590,16.907
17659,1577,206,1009.219,171.541,0,4.500,6.674,56.563,534.352,5342.835,11.195
17660,1577,207,903.089,185.587,0,3.392,7.793,71.389,712.368,7487.789,44.257
17661,1577,211,960.319,288.541,0,5.387,5.788,46.917,441.733,4458.691,0.248
17662,1577,212,949.459,313.869,0,3.355,6.622,53.056,476.357,4645.104,29.157
17663,1577,213,1013.659,433.677,0,3.244,7.444,73.724,798.927,8993.079,39.865
17664,1577,214,960.825,446.379,0,3.631,6.864,55.031,492.247,4758.805,8.236
17665,1577,215,976.432,454.995,0,5.509,3.858,20.856,149.630,1325.183,2.392E-15
17666,1577,216,915.142,446.216,0,4.086,5.695,45.145,425.745,4402.464,19.831
17667,1577,217,916.610,428.321,0,5.093,5.247,38.863,349.522,3509.143,0.008
17668,1577,218,914.233,427.705,0,5.349,4.581,28.140,210.605,1806.323,0.006
17669,1577,219,915.748,417.880,0,5.217,6.168,49.774,460.304,4606.345,3.053
17670,1577,220,900.714,374.930,0,3.664,7.318,70.107,737.654,8091.390,101.501
17671,1577,223,785.818,450.096,0,3.545,8.138,79.822,831.214,8918.651,12.947
17672,1577,225,782.569,401.006,0,3.437,7.423,66.040,648.015,6739.169,58.416
17673,1577,226,717.573,384.732,0,4.398,5.622,43.632,398.140,3965.720,0.476
17674,1577,227,720.445,369.139,0,5.118,5.303,40.664,373.146,3747.739,17.192
17675,1577,228,716.925,353.613,0,6.365,4.698,31.732,263.254,2466.307,1.316
17676,1577,229,722.589,340.456,0,5.877,3.737,23.566,206.693,2133.453,3.955E-25
17677,1577,230,732.545,323.598,0,6.675,5.216,39.575,367.308,3766.148,0.007
17678,1577,231,735.698,311.565,0,5.824,4.794,32.210,272.583,2670.393,8.322E-9
17679,1577,232,927.875,319.015,0,6.727,3.987,26.089,226.199,2240.802,1.493
17680,1577,233,734.786,289.472,0,5.182,4.392,30.381,273.299,2804.822,1.451E-5
17681,1577,234,889.721,375.280,0,4.028,7.247,63.032,610.066,6298.826,45.003
17682,1577,235,986.971,351.369,0,3.953,7.217,63.447,610.321,6210.763,9.902
17683,1577,237,918.067,292.481,0,7.381,3.818,22.576,183.401,1800.325,12.330
17684,1577,238,990.197,273.681,0,3.795,6.909,56.440,512.585,4998.781,16.078
17685,1577,239,920.357,281.233,0,7.283,4.174,24.044,173.444,1463.321,2.639E-8
17686,1577,240,922.027,278.956,0,6.115,4.493,27.801,207.272,1740.656,13.678
17687,1578,204,1081.090,204.113,0,4.249,6.967,64.342,664.273,7226.695,7.860
17688,1578,206,1047.918,192.402,0,4.184,6.001,51.059,510.202,5512.704,25.048
17689,1578,207,918.044,162.450,0,3.993,7.863,74.644,766.932,8240.795,43.320
17690,1578,208,885.422,99.882,0,4.707,5.862,46.310,430.963,4389.790,0.956
17691,1578,209,1020.056,8.680,0,3.004,7.366,61.556,565.892,5591.379,4.017
17692,1578,210,978.918,183.462,0,3.057,7.029,61.216,583.740,5901.148,9.635
17693,1578,211,863.573,199.397,0,3.800,7.482,63.312,587.882,5840.343,26.296
17694,1578,212,843.654,203.470,0,4.118,7.062,63.073,621.405,6465.220,20.799
17695,1578,213,949.547,263.564,0,5.337,5.794,48.570,478.728,5085.071,6.048
17696,1578,214,990.589,294.500,0,3.668,5.771,42.682,363.581,3373.325,0.225
17697,1578,215,798.800,263.186,0,3.386,7.201,68.453,720.139,7943.902,20.872
17698,1578,216,779.314,317.904,0,4.369,7.412,68.330,699.338,7559.938,25.509
17699,1578,217,882.794,267.183,0,3.279,7.337,66.438,665.386,7028.590,53.720
17700,1578,218,834.328,227.035,0,4.012,8.261,77.117,773.955,8157.983,48.983
17701,1578,219,789.848,349.727,0,3.881,7.225,62.754,609.573,6375.295,33.887
17702,1578,220,778.071,357.931,0,3.636,8.315,84.738,921.237,10332.324,10.605
17703,1578,221,746.081,362.306,0,4.477,7.781,73.676,757.214,8142.608,37.373
17704,1578,222,649.934,339.826,0,3.981,7.543,65.995,641.852,6708.127,37.366
17705,1578,223,645.010,391.701,0,5.767,5.455,41.519,376.276,3750.420,9.676E-10
17706,1578,224,644.274,375.007,0,5.785,5.106,35.955,309.265,3008.401,3.006
17707,1578,225,672.998,349.859,0,2.912,7.496,70.938,730.660,7863.641,1.612
17708,1578,226,669.751,408.947,0,4.145,8.044,72.206,700.052,7173.208,15.082
17709,1578,228,581.090,429.972,0,3.639,7.892,69.778,666.289,6718.461,31.483
17710,1578,229,598.168,328.418,0,7.177,4.651,33.164,304.501,3191.100,0.561
17711,1578,230,602.926,309.591,0,5.742,4.012,25.106,207.785,2013.535,1.765E-40
17712,1578,231,689.617,356.410,0,3.386,8.261,77.109,777.039,8226.152,10.491
17713,1578,232,734.273,303.051,0,6.553,4.669,33.921,311.944,3213.129,0.014
17714,1578,233,626.783,300.522,0,5.790,4.972,35.161,310.340,3118.116,3.431E-16
17715,1578,234,738.922,279.074,0,4.603,6.727,60.910,624.163,6774.800,36.182
17716,1578,235,745.172,276.064,0,4.593,5.346,42.639,407.804,4245.086,0.726
17717,1578,236,602.969,311.735,0,6.707,4.552,28.016,216.582,1971.792,0.634
17718,1578,237,599.777,308.011,0,5.957,4.006,27.163,245.026,2527.264,0.092
17719,1578,238,593.636,313.952,0,5.637,4.870,34.168,296.882,2920.311,1.015E-6
17720,1578,239,597.792,312.026,0,5.878,6.111,50.990,492.269,5124.251,0.019
17721,1578,240,536.772,498.488,0,3.429,7.374,70.636,737.984,8025.316,55.019
17722,1579,204,1431.747,410.251,0,3.298,5.972,46.760,424.004,4192.867,9.866
17723,1579,205,1458.638,333.084,0,3.611,6.937,59.333,575.196,6031.097,10.113
17724,1579,206,1510.834,277.073,0,3.471,7.127,61.528,590.977,6064.083,4.221
17725,1579,207,1470.194,393.112,0,4.204,6.273,55.157,553.952,5903.595,24.520
17726,1579,208,1514.199,418.388,0,3.596,6.923,63.060,640.835,6879.151,19.521
17727,1579,209,1522.585,433.508,0,3.951,6.339,52.756,500.363,5125.058,1.268
17728,1579,210,1480.192,388.186,0,5.225,5.715,48.344,485.391,5259.867,1.136E-4
17729,1579,211,1513.211,371.980,0,2.689,7.276,65.419,654.236,6931.948,12.080
17730,1579,212,1432.160,376.597,0,4.071,7.494,64.251,605.227,6094.069,22.903
17731,1579,214,1388.897,315.073,0,3.326,7.012,60.368,575.731,5851.346,30.658
17732,1579,215,1447.061,334.932,0,4.993,5.986,49.964,485.905,5091.451,1.412
17733,1579,216,1334.819,464.529,0,3.963,7.823,74.462,759.500,8024.246,30.161
17734,1579,217,1322.887,428.113,0,3.455,6.691,56.147,535.936,5520.483,18.897
17735,1579,218,1312.079,411.611,0,2.912,7.315,70.837,751.251,8317.216,2.466
17736,1579,219,1281.155,487.093,0,3.879,8.252,79.004,797.802,8330.251,2.493E-4
17737,1579,220,1240.996,468.128,0,3.791,7.895,76.621,804.812,8812.019,35.929
17738,1579,221,1273.421,530.901,0,3.793,7.040,62.433,610.019,6309.186,37.658
17739,1579,222,1212.143,502.985,0,3.326,6.673,55.784,522.744,5235.888,39.121
17740,1579,223,1412.670,581.356,0,3.748,8.142,72.463,688.600,6873.400,29.544
17741,1579,224,1323.115,606.510,0,3.343,6.858,62.880,643.990,6964.260,16.073
17742,1579,225,1346.663,537.967,0,3.764,7.348,69.934,737.572,8180.927,37.421
17743,1579,226,1367.027,567.265,0,3.361,7.522,66.098,637.624,6538.138,24.218
17744,1579,227,1392.021,537.993,0,5.993,6.231,51.193,481.826,4878.350,0.755
17745,1579,228,1379.011,563.717,0,3.247,7.081,62.813,614.107,6336.839,58.270
17746,1579,230,1325.196,703.802,0,3.830,6.382,52.997,507.022,5264.038,2.696
17747,1579,231,1287.652,754.070,0,3.634,7.905,71.958,710.391,7386.520,30.455
17748,1579,232,1225.386,799.679,0,3.781,7.597,70.429,716.755,7659.342,32.104
17749,1579,233,1300.674,951.188,0,3.772,7.860,69.421,662.721,6688.546,0.200
17750,1579,234,1272.358,889.521,0,4.235,7.066,63.299,634.155,6730.811,39.499
17751,1579,235,1353.417,939.924,0,3.543,7.458,70.190,721.239,7762.968,20.907
17752,1580,204,1459.153,496.842,0,3.568,7.919,71.600,703.108,7281.661,58.294
17753,1580,205,1540.524,530.102,0,3.649,6.092,48.833,446.197,4384.543,4.499
17754,1580,206,1570.968,741.083,0,3.386,7.956,79.082,845.126,9347.122,15.983
17755,1580,207,1540.998,750.232,0,3.899,6.462,53.754,512.495,5294.430,15.020
17756,1580,208,1685.799,829.461,0,3.188,7.098,66.622,691.957,7538.083,1.059
17757,1580,209,1792.022,879.914,0,3.492,8.105,77.994,814.947,8910.009,28.142
17758,1580,211,1702.643,913.040,0,2.811,6.527,57.218,572.695,6141.346,9.118
17759,1580,212,1683.663,934.817,0,3.208,7.980,73.261,717.653,7313.261,29.094
17760,1581,204,1436.982,625.082,0,4.015,8.183,75.157,744.647,7766.097,2.340
17761,1581,205,1458.991,712.861,0,4.058,6.365,52.149,482.084,4792.238,7.623
17762,1581,206,1337.966,788.232,0,4.080,8.049,71.651,683.250,6860.692,17.781
17763,1581,207,1309.050,750.838,0,3.511,7.005,62.337,615.758,6443.134,42.248
17764,1581,208,1287.334,748.876,0,3.522,7.503,64.702,608.831,6078.566,47.359
17765,1581,209,1278.757,847.610,0,4.291,7.380,68.855,700.971,7482.423,12.099
17766,1581,210,1332.331,903.861,0,3.304,6.595,56.796,549.705,5692.094,18.732
17767,1581,211,1165.017,844.737,0,3.762,7.788,74.460,774.212,8401.363,23.178
17768,1581,212,1199.925,890.442,0,3.380,8.048,78.398,830.077,9204.327,6.641
17769,1581,213,1204.963,897.415,0,3.318,7.610,65.142,607.652,6039.568,31.804
17770,1581,214,1171.227,900.965,0,3.862,8.171,75.627,757.860,8008.976,21.416
17771,1582,204,1219.494,728.388,0,3.872,6.570,52.634,479.158,4741.782,7.619
17772,1582,205,1201.505,806.241,0,4.395,8.071,71.953,691.973,7042.930,7.648
17773,1582,206,1101.641,844.744,0,4.886,7.229,63.352,608.529,6178.042,26.144
17774,1582,207,1096.191,847.234,0,4.675,6.658,57.158,554.646,5757.063,4.333
17775,1583,204,1258.399,743.585,0,3.074,6.898,56.569,514.087,4995.366,36.671
17776,1583,205,1257.981,787.309,0,4.273,7.596,67.657,659.096,6772.738,47.125
17777,1583,206,1162.065,838.899,0,3.285,8.074,73.267,720.091,7505.079,17.155
17778,1583,207,1168.593,809.364,0,4.360,6.800,56.205,523.332,5270.449,13.207
17779,1583,208,1175.027,853.898,0,3.801,7.807,72.220,722.922,7577.085,20.211
17780,1583,209,1148.729,914.605,0,3.294,6.566,55.337,529.075,5434.461,37.737
17781,1583,210,1148.093,1078.048,0,10.226,7.883,72.750,723.249,7520.158,6.065E-8
17782,1583,211,1134.564,1070.704,0,3.930,6.489,55.773,539.575,5559.391,0.922
17783,1583,212,1139.972,1083.031,0,4.536,7.353,63.495,600.197,6021.963,19.326
17784,1583,213,1150.715,1090.032,0,5.549,6.551,56.186,546.688,5693.547,3.309
17785,1583,214,1127.783,1137.014,0,4.819,7.318,62.704,598.135,6122.358,14.735
17786,1583,215,1125.002,1136.530,0,4.541,8.238,82.708,888.935,9895.774,2.708E-4
17787,1583,216,1321.587,1162.857,0,3.532,7.524,72.427,765.995,8513.110,6.829
17788,1583,217,1332.917,1254.990,0,4.624,7.150,65.757,678.834,7429.800,1.390
17789,1583,218,1356.055,1351.336,0,4.168,6.548,55.272,521.847,5228.739,13.752
17790,1583,219,1334.988,1402.003,0,4.697,8.230,80.247,835.704,9039.654,0.007
17791,1583,220,1319.750,1452.491,0,6.061,7.878,70.160,679.184,6956.667,0.013
17792,1583,221,1347.653,1438.203,0,3.792,7.800,70.157,691.633,7228.208,60.227
17793,1583,222,1485.037,1572.232,0,4.148,6.384,51.662,484.864,4994.667,31.604
17794,1583,223,1510.923,1760.322,0,4.073,7.840,71.429,706.838,7352.452,35.453
17795,1583,224,1488.569,1811.846,0,4.820,8.463,77.030,741.513,7462.273,18.760
17796,1583,225,1556.043,1814.525,0,3.291,7.421,65.010,618.101,6188.597,38.905
17797,1583,226,1610.970,1921.218,0,3.468,7.265,65.482,648.043,6745.952,13.661
17798,1583,227,1613.999,1861.785,0,3.652,7.038,67.557,726.281,8188.841,7.751
17799,1584,204,1109.182,836.353,0,3.744,6.327,53.248,510.054,5257.597,16.080
17800,1584,205,1201.392,932.325,0,4.695,7.647,68.014,660.016,6778.823,10.361
17801,1584,206,1214.639,1085.758,0,4.323,7.504,67.392,656.100,6715.827,41.661
17802,1584,207,1221.575,1025.771,0,4.779,8.796,84.878,871.539,9338.414,0.040
17803,1585,204,1086.841,914.062,0,3.188,5.705,47.084,466.572,5062.732,10.330
17804,1585,205,1079.073,923.324,0,3.693,8.050,73.557,734.911,7801.725,35.392
17805,1585,206,1064.199,978.777,0,3.389,8.011,70.664,672.279,6802.772,25.435
17806,1585,207,1085.859,975.427,0,3.601,8.920,93.583,1032.041,11683.884,0.000
17807,1585,209,1102.075,987.012,0,4.140,7.664,71.001,716.238,7590.955,21.202
17808,1585,210,1178.920,1187.905,0,4.355,8.036,72.691,711.996,7362.715,24.062
17809,1585,212,1178.661,1293.023,0,2.609,7.960,70.447,676.325,6897.438,32.616
17810,1586,204,980.313,1094.044,0,3.942,7.987,72.673,712.745,7348.699,7.091
17811,1586,205,851.041,1140.657,0,4.356,7.645,69.501,690.612,7243.932,33.667
17812,1586,206,925.243,1216.705,0,2.746,7.577,66.740,643.309,6570.261,17.812
17813,1586,207,911.987,1285.193,0,5.075,8.046,71.423,680.572,6838.851,2.681
17814,1586,208,814.871,1290.184,0,3.749,6.979,60.220,580.485,5990.495,38.993
17815,1586,209,816.334,1388.466,0,4.423,6.085,49.370,462.130,4677.028,25.200
17816,1586,210,845.027,1351.510,0,4.088,6.834,58.933,566.962,5817.499,27.752
17817,1586,212,803.277,1408.029,0,2.919,7.821,70.628,687.008,7035.640,43.450
17818,1586,213,762.027,1406.067,0,3.819,6.850,57.011,529.988,5278.680,25.667
17819,1586,214,701.899,1392.862,0,6.715,7.683,69.666,683.936,7047.871,5.546E-8
17820,1586,215,651.393,1409.688,0,4.267,6.250,52.550,509.065,5284.718,0.169
17821,1586,216,645.852,1389.042,0,4.101,5.547,44.813,438.350,4703.402,14.702
17822,1586,217,636.908,1495.079,0,3.454,6.812,60.027,591.700,6192.206,15.270
17823,1586,218,625.923,1426.933,0,3.788,7.262,64.796,637.142,6632.652,33.282
17824,1586,220,549.914,1430.227,0,3.965,8.441,79.537,800.678,8423.370,14.094
17825,1586,221,514.301,1529.382,0,3.453,7.569,72.083,745.432,8027.257,43.402
17826,1586,222,627.390,1473.007,0,2.986,7.678,70.464,703.181,7359.797,6.554
17827,1586,223,606.059,1603.957,0,4.000,8.242,76.737,771.329,8149.691,19.900
17828,1586,224,679.376,1676.103,0,3.727,8.005,73.836,741.426,7852.647,26.820
17829,1586,225,639.779,1663.611,0,6.769,4.564,30.047,248.455,2362.613,2.570E-13
17830,1586,226,630.794,1646.473,0,5.432,5.017,35.306,306.400,3014.715,0.097
17831,1587,204,1146.971,1274.344,0,4.548,7.425,64.862,626.365,6442.476,5.687
17832,1587,205,1260.549,1520.908,0,4.984,7.825,71.561,714.634,7551.375,3.584
17833,1587,206,1182.923,1696.315,0,4.632,6.555,54.531,512.291,5178.531,1.212
17834,1587,207,1092.104,1521.949,0,3.820,7.695,72.365,742.576,8015.898,32.673
17835,1588,204,1406.515,1450.240,0,4.625,7.322,62.874,591.659,5910.814,22.809
17836,1588,205,1473.595,1491.945,0,3.044,7.833,71.368,703.279,7270.394,28.819
17837,1588,206,1443.938,1700.959,0,3.721,8.289,80.470,833.139,8962.480,16.943
17838,1588,207,1308.025,1687.015,0,3.643,7.299,63.729,620.984,6467.236,35.475
17839,1588,208,1284.104,1674.064,0,4.311,7.922,70.029,668.340,6737.827,10.634
17840,1588,209,1379.469,1796.813,0,3.835,8.008,73.567,718.430,7285.510,18.365
17841,1588,210,1407.975,1828.531,0,3.728,7.216,62.353,590.217,5930.272,42.481
17842,1588,211,1378.643,1818.699,0,4.559,7.714,72.419,741.177,7935.636,35.359
17843,1589,204,1322.965,1547.664,0,4.744,7.764,68.839,666.285,6849.164,1.391
17844,1589,205,1261.059,1582.009,0,4.051,7.280,63.774,617.167,6354.090,23.838
17845,1589,206,1237.331,1728.085,0,3.727,6.970,59.182,566.193,5825.134,30.488
17846,1589,207,1229.301,1663.389,0,2.938,6.617,54.627,515.572,5300.477,11.728
17847,1589,208,1204.729,1700.077,0,3.684,6.802,60.125,595.673,6244.532,41.975
17848,1589,209,1366.602,1770.393,0,3.777,7.858,75.220,776.696,8369.311,19.531
17849,1589,210,1335.025,1816.135,0,4.063,6.872,60.065,587.100,6089.431,41.165
17850,1589,212,1284.365,1794.400,0,4.546,6.603,54.928,511.521,5074.181,45.722
17851,1589,213,1361.071,1917.285,0,4.211,7.766,73.068,750.869,8108.397,16.298
17852,1589,217,1362.396,1920.259,0,4.843,6.781,60.157,600.626,6367.711,3.248
17853,1589,218,1236.575,2008.016,0,3.957,6.819,58.461,553.401,5562.398,8.127
17854,1589,219,1266.790,1980.810,0,3.811,7.987,75.798,772.682,8209.563,16.839
17855,1589,220,1297.877,1963.503,0,2.631,6.123,50.396,482.005,5021.383,0.013
17856,1589,221,1303.076,1930.375,0,3.543,7.701,68.143,657.116,6699.587,65.129
17857,1589,222,1307.280,2032.710,0,4.766,7.636,67.565,643.776,6433.098,3.616
17858,1589,223,1243.674,2005.754,0,8.666,4.285,25.915,196.080,1717.671,1.087E-16
17859,1589,224,1244.251,2003.075,0,8.785,3.672,21.761,178.946,1766.714,1.795E-15
17860,1589,225,1216.960,2033.872,0,2.920,7.103,60.862,575.034,5768.297,23.573
17861,1590,204,1349.172,1685.484,0,5.030,5.622,46.072,443.353,4591.164,0.991
17862,1590,205,1304.120,1766.663,0,4.020,7.761,69.593,673.560,6857.841,63.881
17863,1590,206,1190.915,1858.446,0,3.713,7.587,72.191,746.432,8059.059,14.574
17864,1590,207,1309.152,1890.471,0,3.927,8.313,83.938,900.848,9972.504,0.005
17865,1590,208,1306.908,1927.531,0,3.099,8.293,84.257,910.475,10155.754,1.703E-22
17866,1591,205,1799.120,380.421,0,3.379,8.466,83.513,875.687,9471.131,24.314
17867,1591,206,1778.782,545.215,0,4.581,5.796,47.124,452.011,4722.730,15.459
17868,1591,207,1819.989,437.871,0,3.452,7.754,69.754,687.527,7171.347,39.847
17869,1591,209,1808.696,294.201,0,3.623,8.023,77.494,798.637,8529.755,11.213
17870,1591,211,1801.745,518.296,0,4.214,5.981,51.958,529.162,5790.081,23.992
17871,1591,212,1828.429,538.900,0,2.341,6.600,56.621,543.165,5524.863,1.797
17872,1591,213,1736.740,579.758,0,3.505,7.728,67.326,642.251,6547.400,30.852
17873,1591,214,1670.917,628.047,0,3.227,7.019,62.924,635.958,6849.919,20.474
17874,1591,215,1712.052,548.060,0,3.797,8.353,77.031,760.832,7903.941,8.147
17875,1592,205,1759.564,740.234,0,3.983,7.165,61.486,583.310,5906.396,9.243
17876,1592,206,1876.727,803.965,0,3.029,7.878,77.266,821.762,9136.707,2.139
17877,1592,207,1762.675,651.084,0,3.474,6.569,55.406,532.745,5513.016,30.674
17878,1592,208,1918.197,902.222,0,2.483,6.185,53.659,530.933,5590.415,5.561
17879,1592,209,1737.631,1062.970,0,3.931,6.558,56.482,550.614,5744.208,47.091
17880,1592,210,1678.181,983.125,0,3.867,6.563,56.642,552.967,5773.627,36.164
17881,1593,205,18.309,806.938,0,3.790,7.372,63.908,610.547,6202.444,36.608
17882,1593,207,15.901,779.654,0,3.512,6.086,47.770,434.776,4328.440,0.045
17883,1594,205,1916.165,1067.353,0,3.447,7.448,67.904,686.391,7322.283,5.137
17884,1594,206,1783.004,1123.043,0,7.117,6.769,57.294,541.826,5465.339,6.370E-4
17885,1594,207,1782.912,1125.181,0,5.706,6.649,57.130,556.419,5796.942,0.082
17886,1594,208,1782.175,1122.986,0,6.070,6.019,46.622,419.840,4155.588,0.025
17887,1594,209,1781.347,1123.024,0,6.959,6.384,50.527,455.100,4470.853,1.289E-11
17888,1594,210,1781.416,1122.929,0,6.713,6.914,58.632,559.944,5753.443,1.495E-5
17889,1595,205,1784.873,1126.521,0,6.398,6.851,59.404,577.208,5986.842,1.918E-4
17890,1595,206,1752.872,1135.682,0,5.588,7.815,72.218,724.773,7631.753,6.951
17891,1595,207,1749.603,1133.016,0,6.281,8.516,80.477,808.926,8485.095,2.704E-8
17892,1595,208,1787.064,1281.055,0,4.208,6.883,58.479,559.143,5730.782,26.038
17893,1595,209,1710.302,1358.324,0,3.990,6.859,59.947,589.572,6183.916,18.270
17894,1595,211,1828.902,1240.450,0,4.847,7.734,67.533,636.330,6343.292,4.430
17895,1595,212,1807.935,1335.492,0,3.106,7.339,67.205,676.888,7183.419,54.560
17896,1596,205,1845.108,1296.063,0,4.181,8.045,72.569,707.535,7271.122,41.623
17897,1596,206,1704.901,1272.993,0,2.958,7.688,69.812,698.409,7398.264,24.783
17898,1596,207,1782.930,1520.574,0,3.214,6.439,55.154,546.106,5843.226,24.322
17899,1596,208,1878.486,1392.496,0,4.231,6.427,54.140,518.171,5331.712,17.167
17900,1596,209,1807.923,1456.755,0,4.427,6.724,57.961,566.074,5909.032,3.540
17901,1596,210,1825.039,1475.337,0,2.913,6.576,57.733,569.169,5947.360,17.856
17902,1597,206,1127.041,32.035,0,3.723,6.482,58.142,592.405,6395.802,52.098
17903,1597,207,1123.577,31.177,0,5.178,4.966,33.711,276.926,2566.503,9.032E-11
17904,1597,208,1124.428,25.058,0,4.282,6.605,58.224,585.330,6294.106,26.902
17905,1597,209,1113.075,26.312,0,3.658,6.457,59.445,620.573,6815.594,28.187
17906,1597,210,1121.997,8.948,0,4.928,5.817,44.627,401.910,3987.279,6.350
17907,1597,211,1259.996,82.691,0,3.719,5.944,43.915,373.775,3508.489,0.368
17908,1597,212,1308.348,117.963,0,2.339,6.349,57.576,597.449,6564.551,18.120
17909,1597,213,1216.081,29.074,0,2.737,7.893,77.639,832.854,9301.986,3.685
17910,1597,214,1262.880,149.987,0,3.390,7.762,75.444,788.135,8533.946,15.581
17911,1597,217,1275.917,138.676,0,3.433,8.242,75.030,728.970,7407.929,5.145
17912,1597,218,1353.644,245.618,0,3.512,7.731,74.630,779.150,8467.335,8.857
17913,1597,219,1298.807,274.040,0,3.932,7.701,70.129,696.590,7297.542,65.853
17914,1597,220,1292.942,294.763,0,4.330,7.256,63.721,622.386,6491.352,21.789
17915,1597,221,1402.167,171.052,0,3.528,7.898,71.159,688.597,7007.352,31.729
